time,isobaricInhPa,latitude,longitude,z,r,q,t,u,v,w,vo
13-06-24 1:00,1000,16.25,48,812.46704,41.954514,0.009542577,308.10825,-1.1273346,2.1026764,0.07981014,8.17E-06
13-06-24 1:00,1000,16.25,48.25,790.96704,39.8842,0.009203546,307.54965,-0.63124084,1.940567,-0.002709389,-7.54E-06
13-06-24 1:00,1000,16,48,794.34204,45.606857,0.010367505,306.96957,-1.1654205,0.21009827,-0.02297306,1.90E-05
13-06-24 1:00,1000,16,48.25,770.09204,46.747482,0.011065595,306.77817,-0.48475647,0.48451233,-0.043969154,7.34E-06
13-06-24 1:00,850,16.25,48,14679.566,20.241669,0.004971817,300.0251,-6.3607483,5.499054,0.27582264,-7.29E-06
13-06-24 1:00,850,16.25,48.25,14679.691,18.351044,0.005163506,300.0251,-6.056061,5.450226,0.23309803,-2.46E-05
13-06-24 1:00,850,16,48,14684.316,20.925262,0.00494273,299.85712,-7.0326233,4.2412415,0.046330452,-3.36E-05
13-06-24 1:00,850,16,48.25,14686.441,17.179169,0.00477393,300.00165,-6.81192,4.092804,0.10004139,-2.20E-05
13-06-24 1:00,750,16.25,48,25356.855,26.904282,0.004794974,291.63074,-8.36293,-0.17330933,0.3593588,-5.04E-05
13-06-24 1:00,750,16.25,48.25,25349.855,27.150375,0.004747529,291.42175,-8.190079,-0.4633484,0.4003744,-4.56E-05
13-06-24 1:00,750,16,48,25354.605,27.591782,0.004740614,291.37292,-9.882462,0.24368286,0.48411465,-7.58E-05
13-06-24 1:00,750,16,48.25,25350.605,28.38475,0.004879613,291.12097,-9.718399,-0.1166687,0.5751791,-6.88E-05
13-06-24 1:00,500,16.25,48,57808.344,13.847988,0.000658064,267.2482,-7.59729,-12.002426,0.001178742,-9.31E-06
13-06-24 1:00,500,16.25,48.25,57795.844,12.734707,0.000617294,267.37222,-7.5718994,-12.125473,0.041217804,-8.80E-06
13-06-24 1:00,500,16,48,57791.594,12.894863,0.000621824,267.4318,-7.7906494,-12.8676605,0.16475296,-6.39E-06
13-06-24 1:00,500,16,48.25,57781.344,11.910488,0.000584392,267.5021,-7.69104,-12.861801,0.107624054,-7.91E-06
13-06-24 2:00,1000,16.25,48,844.636,46.53749,0.01021478,307.88998,-0.95809937,1.9194641,0.09083271,1.96E-06
13-06-24 2:00,1000,16.25,48.25,827.011,44.783585,0.009891007,307.16928,-0.5274353,1.6421204,0.006970406,-1.24E-05
13-06-24 2:00,1000,16,48,827.011,49.240616,0.010696862,306.66928,-1.0264587,-0.15768433,-0.00706768,1.40E-05
13-06-24 2:00,1000,16,48.25,806.886,50.96718,0.011486981,306.3314,-0.46395874,0.04348755,-0.032824516,4.46E-06
13-06-24 2:00,850,16.25,48,14705.281,17.953556,0.004333645,299.98425,-6.346115,5.7550354,0.30139637,-1.07E-06
13-06-24 2:00,850,16.25,48.25,14706.406,15.648868,0.004484803,300.1073,-6.098068,5.641754,0.25378895,-1.98E-05
13-06-24 2:00,850,16,48,14709.281,19.351994,0.004540592,299.85925,-6.832443,4.4132385,0.04700184,-2.69E-05
13-06-24 2:00,850,16,48.25,14712.781,15.273868,0.004387051,300.10925,-6.5726776,4.2589417,0.09436512,-1.36E-05
13-06-24 2:00,750,16.25,48,25380.129,27.472153,0.004812855,291.45166,-8.50145,-0.25102234,0.33268547,-5.64E-05
13-06-24 2:00,750,16.25,48.25,25374.629,27.315903,0.004779954,291.29932,-8.419418,-0.6455536,0.36149406,-5.28E-05
13-06-24 2:00,750,16,48,25376.379,27.886215,0.00472011,291.21924,-10.156723,0.29389954,0.4266796,-8.65E-05
13-06-24 2:00,750,16,48.25,25373.879,28.413559,0.004837651,291.0298,-10.098129,-0.12602234,0.49528313,-7.22E-05
13-06-24 2:00,500,16.25,48,57828.54,13.820908,0.00065735,267.2629,-7.972275,-11.720673,-0.01334095,-1.67E-05
13-06-24 2:00,500,16.25,48.25,57818.79,12.555283,0.000616938,267.42892,-7.991806,-11.929657,0.039393425,-1.63E-05
13-06-24 2:00,500,16,48,57811.54,13.035751,0.00061968,267.37717,-8.233994,-12.693329,0.15023327,-7.22E-06
13-06-24 2:00,500,16,48.25,57804.79,11.801376,0.000580221,267.48557,-8.16954,-12.722626,0.10335827,-1.09E-05
13-06-24 3:00,1000,16.25,48,886.59106,48.821304,0.010602366,307.72064,-0.6751709,1.7466431,0.111564636,-8.82E-07
13-06-24 3:00,1000,16.25,48.25,869.59106,48.37599,0.010444056,306.8847,-0.27478027,1.4077759,0.03075409,-1.61E-05
13-06-24 3:00,1000,16,48,871.84106,51.39943,0.010862242,306.37494,-0.7640381,-0.41937256,0.024406433,1.01E-05
13-06-24 3:00,1000,16,48.25,853.09106,54.129898,0.011727225,305.90033,-0.2718506,-0.28460693,-0.002082825,1.23E-06
13-06-24 3:00,850,16.25,48,14744.176,16.465693,0.003992409,300.17963,-6.0368347,5.801285,0.34306717,3.14E-06
13-06-24 3:00,850,16.25,48.25,14743.551,13.9969425,0.004031986,300.32025,-5.788788,5.631363,0.27983475,-1.39E-05
13-06-24 3:00,850,16,48,14748.051,18.899286,0.004485935,299.88275,-6.241913,4.4829254,0.071582794,-1.65E-05
13-06-24 3:00,850,16,48.25,14749.926,14.946161,0.004278034,300.12103,-5.982147,4.2973785,0.114551544,-2.40E-06
13-06-24 3:00,750,16.25,48,25416.453,27.763367,0.004850227,291.3676,-8.560211,-0.5377197,0.2852745,-5.92E-05
13-06-24 3:00,750,16.25,48.25,25409.453,27.747742,0.004851658,291.24066,-8.565094,-0.8658447,0.29870224,-5.12E-05
13-06-24 3:00,750,16,48,25411.203,28.001648,0.004730541,291.13715,-10.265289,0.26306152,0.3345909,-8.43E-05
13-06-24 3:00,750,16,48.25,25407.453,28.267273,0.004763205,290.98676,-10.2447815,-0.06896973,0.40587997,-6.51E-05
13-06-24 3:00,500,16.25,48,57864.58,13.742461,0.00066143,267.39096,-8.180008,-11.715073,-0.042243958,-2.85E-05
13-06-24 3:00,500,16.25,48.25,57854.08,12.668242,0.000625786,267.57358,-8.137039,-12.033432,0.007072449,-2.57E-05
13-06-24 3:00,500,16,48,57847.08,12.875274,0.000620541,267.4437,-8.549149,-12.533432,0.10131073,-1.17E-05
13-06-24 3:00,500,16,48.25,57839.58,11.742461,0.00058144,267.58334,-8.428055,-12.617416,0.045158386,-1.46E-05
13-06-24 4:00,1000,16.25,48,922.37573,45.62297,0.010682322,307.719,-0.55581665,1.6766968,0.093019485,7.79E-07
13-06-24 4:00,1000,16.25,48.25,908.00073,47.958908,0.010963656,306.7776,-0.21499634,1.3427124,0.02075386,-1.14E-05
13-06-24 4:00,1000,16,48,913.12573,49.681564,0.010965563,306.1975,-0.54800415,-0.26080322,0.013307571,3.73E-06
13-06-24 4:00,1000,16,48.25,896.75073,53.955,0.011846282,305.60767,-0.1456604,-0.28131104,-0.007444382,-5.32E-07
13-06-24 4:00,850,16.25,48,14782.98,16.639706,0.004093476,300.31763,-5.5726624,5.7410583,0.34047508,7.82E-06
13-06-24 4:00,850,16.25,48.25,14782.355,14.09283,0.004045792,300.4231,-5.305084,5.580902,0.27528954,-7.70E-06
13-06-24 4:00,850,16,48,14787.48,19.670956,0.004756279,299.85474,-5.584381,4.5281677,0.071676254,-6.69E-06
13-06-24 4:00,850,16,48.25,14789.355,15.502986,0.004390068,300.1106,-5.305084,4.3992615,0.12148094,8.09E-06
13-06-24 4:00,750,16.25,48,25454.578,27.989784,0.004894178,291.37888,-8.6488495,-0.6512451,0.22169113,-5.20E-05
13-06-24 4:00,750,16.25,48.25,25448.078,28.14994,0.00492708,291.25583,-8.598068,-0.7655029,0.22803879,-4.19E-05
13-06-24 4:00,750,16,48,25448.828,27.708534,0.004698675,291.14645,-10.261154,0.3614502,0.25196457,-7.46E-05
13-06-24 4:00,750,16,48.25,25445.578,27.739784,0.004679602,291.0195,-10.182053,0.18078613,0.3471794,-5.52E-05
13-06-24 4:00,500,16.25,48,57905.656,14.081585,0.000686234,267.55066,-8.308945,-12.103195,-0.054748535,-3.41E-05
13-06-24 4:00,500,16.25,48.25,57894.406,13.030804,0.000651664,267.70886,-8.234726,-12.454758,0.004821777,-2.66E-05
13-06-24 4:00,500,16,48,57888.906,13.226116,0.000643319,267.57312,-8.744492,-12.638351,0.05999756,-1.58E-05
13-06-24 4:00,500,16,48.25,57880.906,12.12846,0.000609344,267.7118,-8.523788,-12.788742,0.018493652,-1.69E-05
13-06-24 5:00,1000,16.25,48,929.7202,36.479538,0.009989109,307.83807,-1.1042328,2.5592499,0.06658268,-3.76E-06
13-06-24 5:00,1000,16.25,48.25,914.9702,42.940475,0.01112112,306.82245,-0.44407654,2.2223358,-0.000800133,-2.98E-06
13-06-24 5:00,1000,16,48,924.7202,45.42485,0.011526909,306.21307,-0.9138031,0.48210144,-0.01923275,5.87E-06
13-06-24 5:00,1000,16,48.25,906.3452,50.479538,0.012000885,305.5373,-0.24681091,0.34049988,-0.041571617,8.19E-06
13-06-24 5:00,850,16.25,48,14798.727,17.756662,0.004352719,300.37552,-4.8889923,5.693634,0.33546162,1.63E-05
13-06-24 5:00,850,16.25,48.25,14796.102,14.643381,0.004205853,300.46927,-4.5921173,5.5969543,0.28199482,3.29E-06
13-06-24 5:00,850,16,48,14803.852,21.073069,0.00511995,299.79935,-4.6604767,4.646759,0.06690693,6.03E-06
13-06-24 5:00,850,16,48.25,14802.977,16.229319,0.004575402,300.11966,-4.365555,4.615509,0.12989521,1.81E-05
13-06-24 5:00,750,16.25,48,25471.484,28.028229,0.004908208,291.45844,-8.555511,-0.39356995,0.19248009,-4.67E-05
13-06-24 5:00,750,16.25,48.25,25463.61,28.223541,0.004948262,291.3354,-8.401215,-0.39942932,0.22958946,-3.52E-05
13-06-24 5:00,750,16,48,25465.484,27.118073,0.004629258,291.22992,-10.077972,0.66600037,0.20786095,-6.91E-05
13-06-24 5:00,750,16,48.25,25460.61,27.036041,0.004623059,291.12445,-9.91098,0.5458832,0.33164024,-5.12E-05
13-06-24 5:00,500,16.25,48,57928.34,14.279252,0.000701112,267.66888,-8.333481,-12.615509,-0.02909851,-2.98E-05
13-06-24 5:00,500,16.25,48.25,57915.09,13.20894,0.000667852,267.79193,-8.274887,-12.904572,0.044143677,-2.06E-05
13-06-24 5:00,500,16,48,57912.59,13.587846,0.000670356,267.71674,-8.753403,-12.939728,0.060256958,-1.75E-05
13-06-24 5:00,500,16,48.25,57902.34,12.548783,0.000636142,267.82904,-8.522934,-13.092072,0.035842896,-1.44E-05
13-06-24 6:00,1000,16.25,48,904.9888,26.512558,0.008340072,309.56262,-1.3301544,3.5086212,-0.014195442,6.99E-06
13-06-24 6:00,1000,16.25,48.25,888.8638,32.465683,0.009518813,308.59973,-0.4502716,3.1404572,-0.07169056,4.72E-06
13-06-24 6:00,1000,16,48,907.3638,37.598495,0.011006545,307.78723,-0.7754669,1.6892853,-0.1286974,1.43E-05
13-06-24 6:00,1000,16,48.25,888.1138,42.735214,0.011518192,307.02942,0.081954956,1.1941681,-0.11356068,5.35E-06
13-06-24 6:00,850,16.25,48,14814.766,23.00988,0.005301546,300.10944,-3.179947,5.2799683,0.25987148,3.66E-05
13-06-24 6:00,850,16.25,48.25,14809.766,15.263785,0.004612993,300.4981,-3.3703766,5.7125854,0.2371664,6.09E-06
13-06-24 6:00,850,16,48,14821.266,23.826286,0.005531382,299.7364,-3.2229156,4.428406,0.026228905,2.68E-05
13-06-24 6:00,850,16,48.25,14818.266,16.29113,0.004782271,300.20514,-3.1213531,4.7702026,0.12071133,2.88E-05
13-06-24 6:00,750,16.25,48,25490.402,27.61441,0.00486888,291.61005,-8.190063,-0.08856201,0.12919998,-4.59E-05
13-06-24 6:00,750,16.25,48.25,25481.902,27.571442,0.004872695,291.50458,-7.998657,-0.0680542,0.22221756,-2.95E-05
13-06-24 6:00,750,16,48,25484.902,26.40738,0.004557028,291.39716,-9.721313,0.8255005,0.14018631,-6.78E-05
13-06-24 6:00,750,16,48.25,25479.652,26.227692,0.004554644,291.2956,-9.480103,0.770813,0.30400467,-5.05E-05
13-06-24 6:00,500,16.25,48,57956.78,14.062693,0.000692288,267.70258,-8.607086,-13.056671,-0.035812378,-1.25E-05
13-06-24 6:00,500,16.25,48.25,57943.53,13.164255,0.000668208,267.79047,-8.632477,-13.244171,0.036453247,-4.95E-06
13-06-24 6:00,500,16,48,57942.78,13.621286,0.000676195,267.81,-8.773102,-13.363312,0.063797,-7.99E-06
13-06-24 6:00,500,16,48.25,57932.28,12.726755,0.000645439,267.8852,-8.628571,-13.423859,0.028152466,-4.27E-06
13-06-24 7:00,1000,16.25,48,857.91187,19.969116,0.006891467,311.1836,-1.4056549,4.0899353,-0.02489376,2.93E-05
13-06-24 7:00,1000,16.25,48.25,832.03687,22.680054,0.007605769,310.63672,-0.4681549,3.8907166,-0.06859493,1.85E-05
13-06-24 7:00,1000,16,48,852.66187,28.156616,0.009353854,309.85156,-0.35194397,2.8282166,-0.17882442,3.13E-05
13-06-24 7:00,1000,16,48.25,823.03687,30.398804,0.009769179,309.58984,0.47227478,2.2793884,-0.11778927,1.50E-05
13-06-24 7:00,850,16.25,48,14809.445,23.0979,0.006452091,300.8468,-2.2015991,4.8695526,0.23175907,3.31E-05
13-06-24 7:00,850,16.25,48.25,14802.57,24.261963,0.006658085,300.3175,-1.4633179,4.9965057,0.28986454,1.06E-05
13-06-24 7:00,850,16,48,14814.07,25.5354,0.006723888,299.9171,-1.7689819,4.2933807,0.08185673,3.18E-05
13-06-24 7:00,850,16,48.25,14808.57,22.851807,0.005815037,299.94836,-1.3109741,4.4525604,0.24103642,1.81E-05
13-06-24 7:00,750,16.25,48,25490.312,26.955276,0.004766177,291.80707,-7.8091583,0.24539185,0.13144207,-4.31E-05
13-06-24 7:00,750,16.25,48.25,25479.688,26.248245,0.004719447,291.76605,-7.787674,0.28250122,0.2698698,-2.71E-05
13-06-24 7:00,750,16,48,25481.812,25.525589,0.004470538,291.59418,-9.3824005,0.8899231,0.1292448,-7.36E-05
13-06-24 7:00,750,16,48.25,25475.312,25.017776,0.004463386,291.5727,-9.364822,0.89675903,0.3455534,-4.87E-05
13-06-24 7:00,500,16.25,48,57971.402,13.580418,0.000668563,267.65778,-9.763367,-13.176727,0.023000717,7.45E-07
13-06-24 7:00,500,16.25,48.25,57958.152,12.947605,0.000655927,267.73297,-9.782898,-13.332977,0.11382103,7.33E-06
13-06-24 7:00,500,16,48,57955.902,13.193699,0.000658311,267.8355,-9.536804,-13.495087,0.12456322,9.66E-06
13-06-24 7:00,500,16,48.25,57945.652,12.428074,0.000632801,267.89508,-9.454773,-13.485321,0.10600853,1.06E-05
13-06-24 8:00,1000,16.25,48,765.5232,16.449646,0.005944952,312.3921,-1.5370026,4.0397644,-0.09468174,3.72E-05
13-06-24 8:00,1000,16.25,48.25,732.2732,16.484802,0.006164298,312.19482,-0.73817444,4.0778503,-0.12141514,3.07E-05
13-06-24 8:00,1000,16,48,751.5232,20.512146,0.007484183,311.57178,-0.3221588,3.1979675,-0.24092197,4.74E-05
13-06-24 8:00,1000,16,48.25,713.3982,19.887146,0.007322058,311.71045,0.34092712,2.8962097,-0.17341709,2.63E-05
13-06-24 8:00,850,16.25,48,14747.605,19.50447,0.005783945,301.9724,-2.2028656,4.510071,0.017277718,3.85E-05
13-06-24 8:00,850,16.25,48.25,14742.605,20.871658,0.005948454,301.47632,-1.3571625,4.567688,0.15277576,2.59E-05
13-06-24 8:00,850,16,48,14757.23,25.37947,0.007152945,300.81226,-1.1110687,3.679016,-0.001521111,5.37E-05
13-06-24 8:00,850,16,48.25,14752.48,26.188065,0.006933123,300.57202,-0.44309998,3.6819458,0.2221117,3.70E-05
13-06-24 8:00,750,16.25,48,25443.566,26.448654,0.004785735,291.97147,-7.0420837,0.97402954,0.034332275,-9.34E-05
13-06-24 8:00,750,16.25,48.25,25431.566,25.17131,0.004630286,292.08865,-7.653412,0.4906311,0.21914673,-5.49E-05
13-06-24 8:00,750,16,48,25434.566,25.179123,0.004429061,291.8445,-9.283295,0.9466858,0.065826416,-9.16E-05
13-06-24 8:00,750,16,48.25,25427.191,24.54631,0.004461486,291.90115,-9.5069275,0.90371704,0.29263306,-5.46E-05
13-06-24 8:00,500,16.25,48,57944.098,13.488132,0.000660694,267.64005,-11.272614,-13.106842,0.056411743,3.51E-06
13-06-24 8:00,500,16.25,48.25,57934.098,12.687351,0.000648535,267.73477,-11.204254,-13.253326,0.13453674,9.38E-06
13-06-24 8:00,500,16,48,57930.598,12.757664,0.000633991,267.85294,-10.86441,-13.427155,0.1589508,1.79E-05
13-06-24 8:00,500,16,48.25,57922.598,11.968601,0.000612772,267.92813,-10.794098,-13.407623,0.119888306,1.50E-05
13-06-24 9:00,1000,16.25,48,675.6726,14.9251175,0.005642779,313.33228,-1.6131744,3.485794,-0.10630226,2.86E-05
13-06-24 9:00,1000,16.25,48.25,637.4226,14.229805,0.005712397,313.27563,-1.0848541,3.6684113,-0.119241714,2.55E-05
13-06-24 9:00,1000,16,48,652.2976,16.827461,0.006456263,312.78735,-0.77137756,2.93013,-0.22751808,4.06E-05
13-06-24 9:00,1000,16,48.25,610.0476,15.827461,0.006245978,313.04907,-0.35243225,2.8881378,-0.17453957,2.64E-05
13-06-24 9:00,850,16.25,48,14680.961,18.213654,0.005580667,302.86493,-2.164444,3.7515106,-0.08442879,2.77E-05
13-06-24 9:00,850,16.25,48.25,14676.336,18.510529,0.005645517,302.5075,-1.5619049,3.9702606,0.048871994,1.72E-05
13-06-24 9:00,850,16,48,14689.711,21.643341,0.006346945,301.93524,-1.539444,3.16362,-0.087358475,3.88E-05
13-06-24 9:00,850,16,48.25,14685.711,21.510529,0.006140474,301.8454,-1.101944,3.3940887,0.14921379,3.36E-05
13-06-24 9:00,750,16.25,48,25402.469,29.606445,0.005335048,292.112,-4.360138,1.9944916,-0.06235504,-9.02E-05
13-06-24 9:00,750,16.25,48.25,25387.469,27.743164,0.005223468,292.15692,-5.6111145,1.5853119,0.16884613,-0.000110848
13-06-24 9:00,750,16,48,25388.219,29.098633,0.004926398,291.87958,-7.643341,1.6732025,0.024803162,-0.000117852
13-06-24 9:00,750,16,48.25,25380.344,26.243164,0.004982188,292.08075,-8.529083,1.4769135,0.31337738,-5.72E-05
13-06-24 9:00,500,16.25,48,57921.273,14.084951,0.000700987,267.77026,-12.570053,-12.79454,0.08403969,-3.58E-07
13-06-24 9:00,500,16.25,48.25,57913.023,13.092764,0.000676429,267.87866,-12.370834,-12.917587,0.13482094,5.39E-06
13-06-24 9:00,500,16,48,57908.773,12.549795,0.000623262,268.01343,-12.197006,-13.046494,0.21538734,2.01E-05
13-06-24 9:00,500,16,48.25,57902.023,11.694326,0.000608242,268.0818,-12.044662,-13.034775,0.12700844,1.25E-05
13-06-24 10:00,1000,16.25,48,614.9541,13.789512,0.005494352,314.28235,-2.3153076,2.3169098,-0.13940716,3.26E-05
13-06-24 10:00,1000,16.25,48.25,579.0791,13.629355,0.005697962,314.1808,-1.7635498,2.6391754,-0.12829876,2.31E-05
13-06-24 10:00,1000,16,48,584.9541,15.074668,0.00613999,313.88586,-1.7713623,2.3022614,-0.20044231,2.87E-05
13-06-24 10:00,1000,16,48.25,542.4541,14.492637,0.00595307,314.1222,-1.274292,2.3198395,-0.17981243,1.50E-05
13-06-24 10:00,850,16.25,48,14644.992,16.666061,0.005459543,303.80682,-2.8203125,2.2870483,-0.1717968,3.35E-05
13-06-24 10:00,850,16.25,48.25,14643.367,18.033249,0.005662676,303.38104,-2.1875,2.6210327,-0.05070305,1.77E-05
13-06-24 10:00,850,16,48,14653.242,19.39653,0.00609326,303.0197,-2.4980469,2.3085327,-0.09904289,2.46E-05
13-06-24 10:00,850,16,48.25,14649.867,19.728561,0.005909678,302.8947,-1.9726562,2.5682983,0.067461014,1.60E-05
13-06-24 10:00,750,16.25,48,25397.723,28.016983,0.005389605,292.8861,-3.7368774,1.0341492,-0.21045876,1.22E-05
13-06-24 10:00,750,16.25,48.25,25383.973,29.579483,0.005588446,292.64197,-3.5806274,1.2812195,-0.025644302,-1.28E-05
13-06-24 10:00,750,16,48,25384.598,32.704483,0.005854044,292.20056,-4.541565,1.4970398,-0.10987282,-2.33E-05
13-06-24 10:00,750,16,48.25,25375.723,30.997452,0.005668078,292.27673,-4.720276,1.7704773,0.3320217,-3.22E-05
13-06-24 10:00,500,16.25,48,57905.87,14.111227,0.000727595,267.89456,-13.431473,-12.752975,0.029261589,-7.56E-06
13-06-24 10:00,500,16.25,48.25,57897.37,13.005758,0.000657023,268.0186,-13.003738,-12.786179,0.052210808,2.48E-06
13-06-24 10:00,500,16,48,57891.12,11.732321,0.000603617,268.2061,-13.255692,-13.065475,0.20748425,1.98E-05
13-06-24 10:00,500,16,48.25,57885.87,11.048727,0.000578821,268.21976,-12.865067,-12.936569,0.050257683,1.06E-05
13-06-24 11:00,1000,16.25,48,499.0315,13.208617,0.005453754,314.95438,-2.6640167,1.3067627,-0.17575836,3.49E-05
13-06-24 11:00,1000,16.25,48.25,463.6565,13.27893,0.005651165,314.85086,-2.1503448,1.5899658,-0.12973785,2.77E-05
13-06-24 11:00,1000,16,48,464.2815,14.103148,0.005989719,314.6575,-2.1483917,1.8624268,-0.19687653,1.49E-05
13-06-24 11:00,1000,16,48.25,420.2815,13.610961,0.005774189,314.89578,-1.6659698,1.6573486,-0.16098785,-3.10E-06
13-06-24 11:00,850,16.25,48,14543.395,15.934178,0.005430866,304.5031,-3.1384888,1.1715698,-0.28035164,3.44E-05
13-06-24 11:00,850,16.25,48.25,14543.895,17.406834,0.005627323,304.09686,-2.6072388,1.3395386,-0.12532234,2.21E-05
13-06-24 11:00,850,16,48,14551.395,18.03574,0.005958248,303.8117,-2.874817,1.7243042,-0.15364265,4.59E-06
13-06-24 11:00,850,16,48.25,14547.52,18.340427,0.005747486,303.7121,-2.392395,1.6481323,0.02409172,-1.10E-05
13-06-24 11:00,750,16.25,48,25321.547,26.570938,0.005392201,293.58942,-3.7597961,0.105651855,-0.5201254,2.21E-05
13-06-24 11:00,750,16.25,48.25,25309.922,28.781876,0.005586274,293.29645,-3.3945618,0.21697998,-0.21885586,1.44E-05
13-06-24 11:00,750,16,48,25310.547,30.781876,0.005890496,292.97418,-3.9795227,0.8390503,-0.27549648,-1.79E-05
13-06-24 11:00,750,16,48.25,25301.047,29.738907,0.005689748,292.96442,-3.710968,0.9220581,0.19691563,-2.81E-05
13-06-24 11:00,500,16.25,48,57838.36,16.168499,0.000812723,267.74908,-13.884781,-12.206314,-0.07984829,-9.49E-06
13-06-24 11:00,500,16.25,48.25,57825.11,14.320844,0.000701382,267.89362,-13.496109,-12.370377,0.02952671,1.92E-07
13-06-24 11:00,500,16,48,57823.86,13.547406,0.00065346,268.04108,-13.8789215,-12.636002,0.0871439,1.01E-05
13-06-24 11:00,500,16,48.25,57816.11,11.047406,0.000595524,268.127,-13.289078,-12.514908,-0.02516079,5.97E-06
13-06-24 12:00,1000,16.25,48,483.12427,12.96105,0.005423494,315.4553,-3.110443,0.3307953,-0.16356468,3.03E-05
13-06-24 12:00,1000,16.25,48.25,443.74927,12.652456,0.005579896,315.44357,-2.6163025,0.46263123,-0.07652855,2.91E-05
13-06-24 12:00,1000,16,48,442.87427,13.496206,0.005861707,315.2639,-2.5127869,1.1764984,-0.13683128,-4.92E-06
13-06-24 12:00,1000,16,48.25,399.37427,12.843863,0.005686231,315.4963,-2.1612244,0.6276703,-0.08189964,-1.49E-05
13-06-24 12:00,850,16.25,48,14541.246,15.501414,0.005404897,305.0088,-3.5619354,0.06666565,-0.31352615,3.06E-05
13-06-24 12:00,850,16.25,48.25,14540.621,16.435009,0.005561777,304.69824,-3.100998,0.0158844,-0.08989334,2.26E-05
13-06-24 12:00,850,16,48,14547.621,16.935009,0.005840726,304.4463,-3.2220917,0.8811188,-0.13676834,-1.97E-05
13-06-24 12:00,850,16,48.25,14544.871,17.274853,0.005667158,304.3213,-2.897873,0.35768127,0.09760666,-2.96E-05
13-06-24 12:00,750,16.25,48,25338.062,25.900726,0.005379621,294.09375,-3.8721771,-0.845459,-0.630456,1.88E-05
13-06-24 12:00,750,16.25,48.25,25327.312,27.27182,0.005534593,293.88086,-3.6368256,-1.0241699,-0.21614933,2.03E-05
13-06-24 12:00,750,16,48,25328.062,29.748383,0.005806867,293.5371,-3.8936615,-0.06616211,-0.3096552,-3.78E-05
13-06-24 12:00,750,16,48.25,25319.562,28.123383,0.005639497,293.55078,-3.629013,-0.39819336,0.19254208,-3.55E-05
13-06-24 12:00,500,16.25,48,57857.83,17.231775,0.000844073,267.49847,-14.171249,-11.485504,-0.08107185,-1.42E-05
13-06-24 12:00,500,16.25,48.25,57842.33,15.286463,0.000706505,267.5766,-13.854843,-11.819489,0.05711174,-3.87E-07
13-06-24 12:00,500,16,48,57844.58,14.477869,0.000693631,267.7397,-14.139999,-11.985504,-0.001970291,9.60E-06
13-06-24 12:00,500,16,48.25,57833.08,11.442713,0.000607442,267.89984,-13.489609,-11.95816,-0.04005623,6.65E-06
13-06-24 13:00,1000,16.25,48,422.2351,12.869612,0.005385336,315.7625,-3.688675,-0.3946228,-0.17106152,3.04E-05
13-06-24 13:00,1000,16.25,48.25,386.1101,12.279768,0.005486425,315.7918,-2.8976593,-0.12997437,-0.07389355,2.62E-05
13-06-24 13:00,1000,16,48,383.9851,13.314924,0.005759176,315.64728,-3.041214,0.65615845,-0.11905956,-6.40E-06
13-06-24 13:00,1000,16,48.25,345.1101,12.4125805,0.005661901,315.84454,-2.61055,-0.08407593,-0.05997753,-2.45E-05
13-06-24 13:00,850,16.25,48,14486.262,15.351618,0.005368169,305.35315,-4.241379,-0.7941284,-0.28928566,3.23E-05
13-06-24 13:00,850,16.25,48.25,14491.012,15.527399,0.005470213,305.10315,-3.4581757,-0.71209717,-0.068582535,2.17E-05
13-06-24 13:00,850,16,48,14497.887,16.378962,0.005744871,304.88635,-3.7687225,0.2546997,-0.119852066,-2.42E-05
13-06-24 13:00,850,16,48.25,14499.762,16.39068,0.005644735,304.74377,-3.3585663,-0.57928467,0.22389793,-4.16E-05
13-06-24 13:00,750,16.25,48,25296.79,25.33815,0.005344946,294.49072,-4.3420258,-1.6426697,-0.4916401,2.39E-05
13-06-24 13:00,750,16.25,48.25,25292.04,25.77565,0.005444605,294.31104,-3.7756195,-1.7520447,-0.118349075,1.85E-05
13-06-24 13:00,750,16,48,25293.79,28.560806,0.005724985,294.0122,-4.1076508,-0.82821655,-0.23138618,-3.34E-05
13-06-24 13:00,750,16,48.25,25289.04,27.111588,0.005621512,293.95947,-3.7619476,-1.3594666,0.437315,-4.25E-05
13-06-24 13:00,500,16.25,48,57828.95,18.069412,0.000802208,267.05005,-13.982101,-10.603516,-0.105773926,-2.18E-05
13-06-24 13:00,500,16.25,48.25,57811.2,13.963944,0.000670839,267.1809,-13.845383,-11.2265625,0.13787842,-4.41E-06
13-06-24 13:00,500,16,48,57817.2,15.44246,0.000704814,267.29517,-13.991867,-11.21875,-0.08526611,-7.81E-06
13-06-24 13:00,500,16,48.25,57804.45,12.147538,0.000608254,267.5481,-13.458664,-11.275391,-0.007141113,4.11E-06
13-06-24 14:00,1000,16.25,48,435.7461,12.924831,0.005322747,315.92532,-4.1580505,-0.6967163,-0.16970062,2.34E-05
13-06-24 14:00,1000,16.25,48.25,400.7461,11.932644,0.005368523,315.96634,-3.2547302,-0.21917725,-0.08168793,2.33E-05
13-06-24 14:00,1000,16,48,394.9961,13.241238,0.005662732,315.86087,-3.650238,0.4644165,-0.10988617,2.47E-06
13-06-24 14:00,1000,16,48.25,360.1211,12.084988,0.005592637,316.02298,-3.0330505,-0.08538818,-0.073143005,-1.20E-05
